cost,address,opst,floor,space
0,서울시 강남구 삼성동,선릉LG에클라트(B동) B동,중,39.99
150000,서울시 강남구 삼성동,선릉LG에클라트(B동) B동,저,39.99
120000,서울시 강남구 삼성동,선릉LG에클라트(B동) B동,저,40.11
150000,서울시 강남구 삼성동,선릉LG에클라트(B동) B동,2,32.69
100000,서울시 강남구 삼성동,선릉LG에클라트(B동) B동,저,40.11
100000,서울시 강남구 삼성동,선릉LG에클라트(B동) B동,6,39.99
180000,서울시 강남구 삼성동,선릉대림아크로텔 1동,4,48.34
180000,서울시 강남구 삼성동,선릉대림아크로텔 1동,중,45.49
160000,서울시 강남구 삼성동,선릉대림아크로텔 1동,중,35.69
200000,서울시 강남구 삼성동,선릉대림아크로텔 1동,2,45.49
0,서울시 강남구 삼성동,선릉대림아크로텔 1동,중,35.69
200000,서울시 강남구 삼성동,선릉대림아크로텔 1동,2,45.49
100000,서울시 강남구 삼성동,선릉대림아크로텔 1동,중,35.69
150000,서울시 강남구 삼성동,선릉대림아크로텔 1동,저,35.69
160000,서울시 강남구 삼성동,선릉대림아크로텔 1동,고,37.71
0,서울시 강남구 삼성동,선릉대림아크로텔 1동,저,45.49
200000,서울시 강남구 삼성동,선릉대림아크로텔 1동,중,35.69
150000,서울시 강남구 삼성동,선릉대림아크로텔 1동,5,35.69
0,서울시 강남구 삼성동,선릉대림아크로텔 1동,중,35.69
130000,서울시 강남구 삼성동,씨티라이프61 1동,3,28.75
125000,서울시 강남구 삼성동,씨티라이프61 1동,7,29.27
0,서울시 강남구 삼성동,씨티라이프61 1동,3,28.75
130000,서울시 강남구 삼성동,씨티라이프61 1동,3,28.75
130000,서울시 강남구 삼성동,씨티라이프61 1동,3,28.75
130000,서울시 강남구 삼성동,씨티라이프61 1동,9,29.27
130000,서울시 강남구 삼성동,씨티라이프61 1동,4,29.27
13,서울시 강남구 삼성동,씨티라이프61 1동,3,28.75
125000,서울시 강남구 삼성동,씨티라이프61 1동,중,29.27
130000,서울시 강남구 삼성동,씨티라이프61 1동,중,28.75
200000,서울시 강남구 삼성동,아르헤타워 1동,8,37.4
150000,서울시 강남구 삼성동,아르헤타워 1동,3,37.89
0,서울시 강남구 삼성동,아르헤타워 1동,3,37.89
0,서울시 강남구 삼성동,아르헤타워 1동,중,40.25
150000,서울시 강남구 삼성동,아르헤타워 1동,저,37.89
150000,서울시 강남구 삼성동,아르헤타워 1동,저,40.25
150000,서울시 강남구 삼성동,아르헤타워 1동,저,40.25
150000,서울시 강남구 삼성동,아르헤타워 1동,12,37.89
150000,서울시 강남구 삼성동,아르헤타워 1동,저,37.89
150000,서울시 강남구 삼성동,아르헤타워 1동,저,37.4
200000,서울시 강남구 삼성동,아르헤타워 1동,고,37.4
150000,서울시 강남구 삼성동,아르헤타워 1동,3,37.89
150000,서울시 강남구 삼성동,아르헤타워 1동,고,37.89
150000,서울시 강남구 삼성동,아르헤타워 1동,8,37.4
150000,서울시 강남구 삼성동,아르헤타워 1동,4,39.58
150000,서울시 강남구 삼성동,아르헤타워 1동,중,40.25
150000,서울시 강남구 삼성동,아르헤타워 1동,중,40.25
150000,서울시 강남구 삼성동,아르헤타워 1동,저,37.4
0,서울시 강남구 삼성동,아르헤타워 1동,중,39.58
0,서울시 강남구 삼성동,아르헤타워 1동,중,37.89
160000,서울시 강남구 삼성동,어반포레스트삼성 1동,5,40.53
160000,서울시 강남구 삼성동,어반포레스트삼성 1동,5,38.79
160000,서울시 강남구 삼성동,어반포레스트삼성 1동,8,38.08
160000,서울시 강남구 삼성동,어반포레스트삼성 1동,3,38.08
0,서울시 강남구 삼성동,어반포레스트삼성 1동,9,38.79
0,서울시 강남구 삼성동,어반포레스트삼성 1동,고,38.08
150000,서울시 강남구 삼성동,어반포레스트삼성 1동,5,40.53
160000,서울시 강남구 삼성동,어반포레스트삼성 1동,고,38.79
150000,서울시 강남구 삼성동,어반포레스트삼성 1동,13,38.08
160000,서울시 강남구 삼성동,어반포레스트삼성 1동,고,38.08
150000,서울시 강남구 삼성동,우림보보카운티 1동,7,27.18
120000,서울시 강남구 삼성동,우림보보카운티 1동,12,27.18
150000,서울시 강남구 삼성동,우림보보카운티 1동,3,27.18
150000,서울시 강남구 삼성동,우림보보카운티 1동,8,26.77
0,서울시 강남구 삼성동,우림보보카운티 1동,3,27.18
150000,서울시 강남구 삼성동,우림보보카운티 1동,15,27.18
150000,서울시 강남구 삼성동,우림보보카운티 1동,3,27.18
150000,서울시 강남구 삼성동,우림보보카운티 1동,고,27.18
150000,서울시 강남구 삼성동,우림보보카운티 1동,고,27.18
150000,서울시 강남구 삼성동,우림보보카운티 1동,저,26.77
110000,서울시 강남구 삼성동,우림보보카운티 1동,3,27.18
100000,서울시 강남구 삼성동,우림보보카운티 1동,중,26.77
110000,서울시 강남구 삼성동,우림보보카운티 1동,3,27.18
200000,서울시 강남구 삼성동,원일 1동,8,31.15
150000,서울시 강남구 삼성동,원일 1동,6,22.75
250000,서울시 강남구 삼성동,원일 1동,8,31.15
350000,서울시 강남구 삼성동,원일 1동,9,31.15
300000,서울시 강남구 삼성동,원일 1동,6,31.15
300000,서울시 강남구 삼성동,원일 1동,7,22.75
0,서울시 강남구 삼성동,원일 1동,8,31.15
200000,서울시 강남구 삼성동,위레벤646 1동,6,36.84
180000,서울시 강남구 삼성동,위레벤646 1동,4,36.84
200000,서울시 강남구 삼성동,위레벤646 1동,5,29.53
180000,서울시 강남구 삼성동,위레벤646 1동,8,36.84
180000,서울시 강남구 삼성동,위레벤646 1동,4,29.53
180000,서울시 강남구 삼성동,위레벤646 1동,8,36.84
180000,서울시 강남구 삼성동,위레벤646 1동,4,36.84
180000,서울시 강남구 삼성동,위레벤646 1동,4,18.68
180000,서울시 강남구 삼성동,위레벤646 1동,5,18.68
200000,서울시 강남구 삼성동,위레벤646 1동,8,36.84
180000,서울시 강남구 삼성동,위레벤646 1동,4,18.68
0,서울시 강남구 삼성동,위레벤646 1동,4,18.68
180000,서울시 강남구 삼성동,위레벤646 1동,7,29.53
180000,서울시 강남구 삼성동,위레벤646 1동,5,18.68
200000,서울시 강남구 삼성동,위레벤646 1동,4,18.68
180000,서울시 강남구 삼성동,위레벤646 1동,7,27.42
200000,서울시 강남구 삼성동,위레벤646 1동,4,29.53
180000,서울시 강남구 삼성동,위레벤646 1동,4,29.53
180000,서울시 강남구 삼성동,위레벤646 1동,5,29.53
300000,서울시 강남구 삼성동,위레벤646 1동,8,36.84
0,서울시 강남구 삼성동,채널리저브 102동,5,62.02
0,서울시 강남구 삼성동,채널리저브 102동,저,62.02
0,서울시 강남구 삼성동,채널리저브 102동,중,62.02
200000,서울시 강남구 삼성동,채널리저브 102동,2,61.83
200000,서울시 강남구 삼성동,채널리저브 102동,20,61.83
280000,서울시 강남구 삼성동,채널리저브 102동,19,62.02
200000,서울시 강남구 삼성동,채널리저브 102동,고,62.02
200000,서울시 강남구 삼성동,채널리저브 102동,중,62.02
200000,서울시 강남구 삼성동,채널리저브 102동,고,62.02
200000,서울시 강남구 삼성동,채널리저브 102동,중,62.02
260000,서울시 강남구 삼성동,채널리저브 102동,저,62.02
270000,서울시 강남구 삼성동,채널리저브 102동,고,61.83
200000,서울시 강남구 삼성동,채널리저브 102동,저,62.02
200000,서울시 강남구 삼성동,채널리저브 102동,저,62.02
0,서울시 강남구 삼성동,청담역푸르지오시티 1동,6,25.84
180000,서울시 강남구 삼성동,청담역푸르지오시티 1동,10,25.84
180000,서울시 강남구 삼성동,청담역푸르지오시티 1동,10,25.84
180000,서울시 강남구 삼성동,청담역푸르지오시티 1동,중,25.84
150000,서울시 강남구 삼성동,청담역푸르지오시티 1동,8,25.84
180000,서울시 강남구 삼성동,청담역푸르지오시티 1동,10,25.84
180000,서울시 강남구 삼성동,청담역푸르지오시티 1동,10,25.84
180000,서울시 강남구 삼성동,청담역푸르지오시티 1동,10,25.84
180000,서울시 강남구 삼성동,청담역푸르지오시티 1동,중,25.84
0,서울시 강남구 삼성동,청담역푸르지오시티 1동,5,25.84
200000,서울시 강남구 삼성동,청담역푸르지오시티 1동,저,29.62
150000,서울시 강남구 삼성동,청담역푸르지오시티 1동,저,25.84
100000,서울시 강남구 삼성동,청담역푸르지오시티 1동,저,25.84
180000,서울시 강남구 삼성동,청담역푸르지오시티 1동,중,25.84
0,서울시 강남구 삼성동,청담역푸르지오시티 1동,고,25.84
180000,서울시 강남구 삼성동,청담역푸르지오시티 1동,고,25.84
180000,서울시 강남구 삼성동,청담역푸르지오시티 1동,중,29.62
180000,서울시 강남구 삼성동,청담역푸르지오시티 1동,고,25.84
150000,서울시 강남구 삼성동,청담역푸르지오시티 1동,고,25.84
0,서울시 강남구 삼성동,청담역푸르지오시티 1동,저,29.54
300000,서울시 강남구 삼성동,파크텐삼성 1동,5,42.21
250000,서울시 강남구 삼성동,파크텐삼성 1동,7,41.52
0,서울시 강남구 삼성동,파크텐삼성 1동,6,42.21
0,서울시 강남구 삼성동,파크텐삼성 1동,18,42.3
0,서울시 강남구 삼성동,파크텐삼성 1동,5,43.81
200000,서울시 강남구 삼성동,파크텐삼성 1동,9,42.21
250000,서울시 강남구 삼성동,파크텐삼성 1동,14,27.93
150000,서울시 강남구 삼성동,파크텐삼성 1동,16,27.93
300000,서울시 강남구 삼성동,파크텐삼성 1동,5,43.81
250000,서울시 강남구 삼성동,파크텐삼성 1동,6,43.81
200000,서울시 강남구 삼성동,파크텐삼성 1동,8,27.93
200000,서울시 강남구 삼성동,파크텐삼성 1동,14,43.84
0,서울시 강남구 삼성동,파크텐삼성 1동,9,42.21
200000,서울시 강남구 삼성동,파크텐삼성 1동,6,43.84
200000,서울시 강남구 삼성동,파크텐삼성 1동,6,43.81
0,서울시 강남구 삼성동,파크텐삼성 1동,9,42.21
200000,서울시 강남구 삼성동,파크텐삼성 1동,16,42.3
0,서울시 강남구 삼성동,파크텐삼성 1동,14,43.81
300000,서울시 강남구 삼성동,파크텐삼성 1동,17,27.93
0,서울시 강남구 삼성동,파크텐삼성 1동,16,41.52
120000,서울시 강남구 삼성동,퍼시픽 101동,6,21.12
120000,서울시 강남구 삼성동,퍼시픽 101동,8,21.12
130000,서울시 강남구 삼성동,퍼시픽 101동,중,21.12
100000,서울시 강남구 삼성동,퍼시픽 101동,5,21.12
0,서울시 강남구 삼성동,퍼시픽 101동,4,21.12
140000,서울시 강남구 삼성동,프레스티지 1동,3,34.7
140000,서울시 강남구 삼성동,프레스티지 1동,3,38.7
140000,서울시 강남구 삼성동,프레스티지 1동,3,38.66
200000,서울시 강남구 삼성동,프레스티지 1동,중,38.66
180000,서울시 강남구 삼성동,하남(아셈빌라텔) 1동,12,46.27
450000,서울시 강남구 삼성동,하남(아셈빌라텔) 1동,13,107.26
230000,서울시 강남구 삼성동,하남(아셈빌라텔) 1동,7,33.45
0,서울시 강남구 삼성동,한국건설기술인회관(소버린스테이트) 1동,4,49.4
300000,서울시 강남구 삼성동,한국건설기술인회관(소버린스테이트) 1동,4,51.21
290000,서울시 강남구 삼성동,한국건설기술인회관(소버린스테이트) 1동,4,49.4
290000,서울시 강남구 삼성동,한국건설기술인회관(소버린스테이트) 1동,4,49.4
290000,서울시 강남구 삼성동,한국건설기술인회관(소버린스테이트) 1동,3,49.4
290000,서울시 강남구 삼성동,한국건설기술인회관(소버린스테이트) 1동,중,49.4
288300,서울시 강남구 삼성동,한국건설기술인회관(소버린스테이트) 1동,고,49.4
288300,서울시 강남구 삼성동,한국건설기술인회관(소버린스테이트) 1동,고,49.4
290000,서울시 강남구 삼성동,한국건설기술인회관(소버린스테이트) 1동,4,49.4
70000,서울시 강남구 삼성동,한흥삼성 1동,10,16.57
70000,서울시 강남구 삼성동,한흥삼성 1동,5,16.57
70000,서울시 강남구 삼성동,한흥삼성 1동,12,16.57
78000,서울시 강남구 삼성동,한흥삼성 1동,고,16.57
70000,서울시 강남구 삼성동,한흥삼성 1동,11,16.57
145000,서울시 강남구 삼성동,한흥삼성 1동,중,31.25
70000,서울시 강남구 삼성동,한흥삼성 1동,4,16.57
70000,서울시 강남구 삼성동,한흥삼성 1동,10,16.57
70000,서울시 강남구 삼성동,한흥삼성 1동,저,16.57
144000,서울시 강남구 삼성동,한흥삼성 1동,중,31.25
70000,서울시 강남구 삼성동,한흥삼성 1동,저,16.57
0,서울시 강남구 삼성동,현대썬앤빌강남 1동,5,22.47
281000,서울시 강남구 삼성동,현대썬앤빌강남 1동,13,43.08
0,서울시 강남구 삼성동,현대썬앤빌강남 1동,7,26.88
0,서울시 강남구 삼성동,현대썬앤빌강남 1동,6,20.9
0,서울시 강남구 삼성동,현대썬앤빌강남 1동,5,22.47
0,서울시 강남구 삼성동,현대썬앤빌강남 1동,6,20.9
0,서울시 강남구 삼성동,현대썬앤빌강남 1동,13,43.08
0,서울시 강남구 삼성동,현대썬앤빌강남 1동,8,20.9
0,서울시 강남구 삼성동,현대썬앤빌강남 1동,고,22.47
0,서울시 강남구 삼성동,현대썬앤빌강남 1동,저,22.47
0,서울시 강남구 삼성동,현대썬앤빌강남 1동,6,20.9
0,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,16,26.24
120000,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,16,23.48
0,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,5,18.37
0,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,10,21.55
0,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,5,18.37
0,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,10,21.55
110000,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,14,26.24
0,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,10,21.55
110000,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,7,26.24
0,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,13,28.34
110000,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,6,26.24
150000,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,6,26.24
100000,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,고,17.25
0,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,16,26.24
120000,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,15,28.34
150000,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,저,18.37
120000,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,고,17.25
110000,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,16,26.24
0,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,16,26.24
20,서울시 강남구 삼성동,현대썬앤빌삼성역 1동,중,17.25
250000,서울시 강남구 세곡동,강남드림하이 1동,3,49.08
200000,서울시 강남구 세곡동,강남드림하이 1동,2,42.46
220000,서울시 강남구 세곡동,강남드림하이 1동,6,40.92
250000,서울시 강남구 세곡동,강남드림하이 1동,2,42.46
250000,서울시 강남구 세곡동,강남드림하이 1동,8,42.46
120000,서울시 강남구 세곡동,강남드림하이 1동,2,21.7
200000,서울시 강남구 세곡동,강남드림하이 1동,중,34.6
180000,서울시 강남구 세곡동,강남드림하이 1동,중,34.6
160000,서울시 강남구 세곡동,강남드림하이 1동,고,34.6
150000,서울시 강남구 세곡동,강남드림하이 1동,2,42.46
230000,서울시 강남구 세곡동,강남드림하이 1동,6,42.46
150000,서울시 강남구 세곡동,강남드림하이 1동,고,34.6
150000,서울시 강남구 세곡동,강남드림하이 1동,고,34.6
170000,서울시 강남구 세곡동,강남드림하이 1동,저,42.46
150000,서울시 강남구 세곡동,강남드림하이 1동,중,27.03
230000,서울시 강남구 세곡동,강남드림하이 1동,고,34.6
250000,서울시 강남구 세곡동,강남드림하이 1동,4,42.46
250000,서울시 강남구 세곡동,강남드림하이 1동,8,49.08
100000,서울시 강남구 세곡동,강남드림하이 1동,고,34.6
250000,서울시 강남구 세곡동,강남드림하이 1동,6,42.46
150000,서울시 강남구 세곡동,강남레체 1동,7,29.46
90000,서울시 강남구 세곡동,강남레체 1동,6,23.55
90000,서울시 강남구 세곡동,강남레체 1동,6,23.55
150000,서울시 강남구 세곡동,강남레체 1동,6,29.47
150000,서울시 강남구 세곡동,강남레체 1동,3,28.48
150000,서울시 강남구 세곡동,강남지웰파인즈 1동,8,38.36
120000,서울시 강남구 세곡동,강남지웰파인즈 1동,고,24.66
150000,서울시 강남구 세곡동,강남지웰파인즈 1동,8,38.36
150000,서울시 강남구 세곡동,강남지웰파인즈 1동,고,24.66
150000,서울시 강남구 세곡동,강남지웰파인즈 1동,고,24.66
160000,서울시 강남구 세곡동,강남지웰파인즈 1동,8,24.66
150000,서울시 강남구 세곡동,강남지웰파인즈 1동,중,24.66
150000,서울시 강남구 세곡동,강남지웰파인즈 1동,4,24.66
150000,서울시 강남구 세곡동,강남지웰파인즈 1동,6,24.66
150000,서울시 강남구 세곡동,강남지웰파인즈 1동,4,24.66
150000,서울시 강남구 세곡동,강남지웰파인즈 1동,고,38.36
180000,서울시 강남구 세곡동,강남지웰파인즈 1동,7,38.36
200000,서울시 강남구 세곡동,강남지웰파인즈 1동,고,38.36
250000,서울시 강남구 세곡동,강남지웰파인즈 1동,중,38.36
150000,서울시 강남구 세곡동,강남지웰파인즈 1동,중,38.36
200000,서울시 강남구 세곡동,강남지웰파인즈 1동,고,38.36
150000,서울시 강남구 세곡동,강남지웰파인즈 1동,중,38.36
0,서울시 강남구 세곡동,강남지웰파인즈 1동,4,22.9
0,서울시 강남구 세곡동,강남지웰파인즈 1동,6,38.36
0,서울시 강남구 세곡동,강남지웰파인즈 1동,8,38.36
200000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,6,58.72
150000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,6,58.72
200000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,6,58.72
100000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,5,58.72
200000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,6,58.72
250000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,6,58.72
200000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,6,58.72
100000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,6,58.72
150000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,중,50.72
200000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,5,53.88
200000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,고,50.72
200000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,5,53.88
200000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,중,53.88
200000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,고,58.72
250000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,6,58.72
250000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,3,58.72
150000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,5,53.88
150000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,고,58.72
20,서울시 강남구 세곡동,라온프라이빗시티강남 1동,고,50.72
150000,서울시 강남구 세곡동,라온프라이빗시티강남 1동,5,58.72
200000,서울시 강남구 세곡동,센트라빌 1동,4,46.07
200000,서울시 강남구 세곡동,센트라빌 1동,4,46.07
250000,서울시 강남구 세곡동,센트라빌 1동,8,45.01
200000,서울시 강남구 세곡동,센트라빌 1동,저,45.01
250000,서울시 강남구 세곡동,센트라빌 1동,8,45.01
200000,서울시 강남구 세곡동,센트라빌 1동,중,46.07
150000,서울시 강남구 세곡동,센트라빌 1동,고,44.28
200000,서울시 강남구 세곡동,센트라빌 1동,중,44.28
200000,서울시 강남구 세곡동,센트라빌 1동,중,46.07
200000,서울시 강남구 세곡동,센트라빌 1동,중,46.07
150000,서울시 강남구 세곡동,센트라빌 1동,고,27.35
150000,서울시 강남구 세곡동,센트라빌 1동,고,44.28
150000,서울시 강남구 세곡동,센트라빌 1동,저,45.01
200000,서울시 강남구 세곡동,센트라빌 1동,중,44.28
150000,서울시 강남구 세곡동,센트라빌 1동,저,45.01
200000,서울시 강남구 세곡동,센트라빌 1동,중,46.07
200000,서울시 강남구 세곡동,센트라빌 1동,중,46.07
150000,서울시 강남구 세곡동,센트라빌 1동,고,44.28
150000,서울시 강남구 세곡동,센트라빌 1동,중,44.28
150000,서울시 강남구 세곡동,천석1차 1동,3,42.5
150000,서울시 강남구 세곡동,천석1차 1동,저,42.5
150000,서울시 강남구 세곡동,천석1차 1동,저,42.5
150000,서울시 강남구 세곡동,천석1차 1동,저,42.5
200000,서울시 강남구 세곡동,천석1차 1동,3,42.5
200000,서울시 강남구 수서동,그린빌 B동,고,95.64
240000,서울시 강남구 수서동,로즈데일 1동,13,39.55
450000,서울시 강남구 수서동,로즈데일 1동,14,79.42
240000,서울시 강남구 수서동,로즈데일 1동,11,39.55
300000,서울시 강남구 수서동,로즈데일 1동,17,39.55
250000,서울시 강남구 수서동,로즈데일 1동,13,39.55
240000,서울시 강남구 수서동,로즈데일 1동,18,39.55
280000,서울시 강남구 수서동,로즈데일 1동,14,39.55
240000,서울시 강남구 수서동,로즈데일 1동,11,39.55
450000,서울시 강남구 수서동,로즈데일 1동,18,75.25
450000,서울시 강남구 수서동,로즈데일 1동,15,75.25
240000,서울시 강남구 수서동,로즈데일 1동,고,39.55
240000,서울시 강남구 수서동,로즈데일 1동,17,39.55
240000,서울시 강남구 수서동,로즈데일 1동,20,39.55
240000,서울시 강남구 수서동,로즈데일 1동,18,39.55
240000,서울시 강남구 수서동,로즈데일 1동,18,39.55
500000,서울시 강남구 수서동,로즈데일 1동,17,75.25
240000,서울시 강남구 수서동,로즈데일 1동,12,39.55
240000,서울시 강남구 수서동,로즈데일 1동,18,39.55
240000,서울시 강남구 수서동,로즈데일 1동,13,39.55
500000,서울시 강남구 수서동,로즈데일 1동,고,75.25
180000,서울시 강남구 수서동,목화 1동,5,32.76
160000,서울시 강남구 수서동,목화 1동,5,36.36
250000,서울시 강남구 수서동,사이룩스 서관동,4,51.38
200000,서울시 강남구 수서동,사이룩스 동관동,10,42.13
200000,서울시 강남구 수서동,사이룩스 동관동,13,38.02
150000,서울시 강남구 수서동,사이룩스 동관동,3,33.52
200000,서울시 강남구 수서동,사이룩스 서관동,7,51.38
150000,서울시 강남구 수서동,사이룩스 서관동,15,38.02
200000,서울시 강남구 수서동,사이룩스 동관동,10,33.52
150000,서울시 강남구 수서동,사이룩스 동관동,9,30.25
170000,서울시 강남구 수서동,사이룩스 동관동,11,30.25
150000,서울시 강남구 수서동,사이룩스 동관동,저,58.82
150000,서울시 강남구 수서동,사이룩스 서관동,고,42.13
180000,서울시 강남구 수서동,사이룩스 서관동,8,42.13
240000,서울시 강남구 수서동,사이룩스 서관동,10,38.02
200000,서울시 강남구 수서동,사이룩스 동관동,고,53.1
250000,서울시 강남구 수서동,사이룩스 서관동,저,51.38
250000,서울시 강남구 수서동,사이룩스 서관동,중,51.38
170000,서울시 강남구 수서동,사이룩스 동관동,저,42.13
150000,서울시 강남구 수서동,사이룩스 동관동,13,40.88
170000,서울시 강남구 수서동,사이룩스 서관동,16,42.13
150000,서울시 강남구 수서동,사이룩스 동관동,9,30.25
220000,서울시 강남구 수서동,수서타워 1동,14,39.79
300000,서울시 강남구 수서동,수서타워 1동,중,56.35
200000,서울시 강남구 수서동,수서타워 1동,고,40.15
450000,서울시 강남구 수서동,수서타워 1동,17,68.07
200000,서울시 강남구 수서동,수서타워 1동,11,39.79
220000,서울시 강남구 수서동,수서타워 1동,16,39.79
220000,서울시 강남구 수서동,수서타워 1동,14,39.79
350000,서울시 강남구 수서동,수서타워 1동,12,68.07
200000,서울시 강남구 수서동,수서타워 1동,16,40.15
290000,서울시 강남구 수서동,수서타워 1동,중,56.35
210000,서울시 강남구 수서동,수서타워 1동,중,39.79
250000,서울시 강남구 수서동,수서현대벤처빌 1동,8,38.79
380000,서울시 강남구 수서동,수서현대벤처빌 1동,11,63.58
780000,서울시 강남구 수서동,수서현대벤처빌 1동,16,129.05
70,서울시 강남구 수서동,수서현대벤처빌 1동,16,129.05
380000,서울시 강남구 수서동,수서현대벤처빌 1동,11,63.58
300000,서울시 강남구 수서동,수서현대벤처빌 1동,10,47.81
770000,서울시 강남구 수서동,수서현대벤처빌 1동,7,127.15
700000,서울시 강남구 수서동,수서현대벤처빌 1동,16,129.05
350000,서울시 강남구 수서동,수서현대벤처빌 1동,16,63.58
920000,서울시 강남구 수서동,수서현대벤처빌 1동,중,151.83
280000,서울시 강남구 수서동,수서현대벤처빌 1동,10,47.81
920000,서울시 강남구 수서동,수서현대벤처빌 1동,11,151.52
350000,서울시 강남구 수서동,수서현대벤처빌 1동,11,63.58
380000,서울시 강남구 수서동,수서현대벤처빌 1동,중,63.58
310000,서울시 강남구 수서동,수서현대벤처빌 1동,중,50.7
780000,서울시 강남구 수서동,수서현대벤처빌 1동,고,129.05
190000,서울시 강남구 수서동,수서현대벤처빌 1동,저,31.72
500000,서울시 강남구 수서동,수서현대벤처빌 1동,고,85.68
380000,서울시 강남구 수서동,수서현대벤처빌 1동,고,63.58
760000,서울시 강남구 수서동,수서현대벤처빌 1동,고,129.05
120000,서울시 강남구 신사동,뉴리버사이드 101동,3,23.76
108000,서울시 강남구 신사동,뉴리버사이드 101동,고,23.76
120000,서울시 강남구 신사동,뉴리버사이드 101동,저,23.76
180000,서울시 강남구 신사동,코스모 101동,1,34.3
180000,서울시 강남구 신사동,코스모 101동,저,34.3
150000,서울시 강남구 신사동,코스모 101동,2,29.5
250000,서울시 강남구 신사동,코스모 101동,3,48.0
390000,서울시 강남구 신사동,현대벨로스 101동,10,72.06
190000,서울시 강남구 신사동,현대벨로스 101동,11,35.39
190000,서울시 강남구 신사동,현대벨로스 101동,고,35.39
200000,서울시 강남구 신사동,현대썬앤빌 1동,고,21.02
150000,서울시 강남구 역삼동,D&S리치빌 1동,5,46.75
150000,서울시 강남구 역삼동,D&S리치빌 1동,5,46.75
100000,서울시 강남구 역삼동,D&S리치빌 1동,중,38.38
100000,서울시 강남구 역삼동,D&S리치빌 1동,5,21.15
110000,서울시 강남구 역삼동,J트리타워 1동,12,18.27
100000,서울시 강남구 역삼동,J트리타워 1동,5,18.27
110000,서울시 강남구 역삼동,J트리타워 1동,10,18.27
100000,서울시 강남구 역삼동,J트리타워 1동,중,18.27
100000,서울시 강남구 역삼동,J트리타워 1동,6,18.27
100000,서울시 강남구 역삼동,J트리타워 1동,7,18.27
100000,서울시 강남구 역삼동,J트리타워 1동,6,18.27
100000,서울시 강남구 역삼동,J트리타워 1동,7,18.27
100000,서울시 강남구 역삼동,J트리타워 1동,4,18.27
100000,서울시 강남구 역삼동,J트리타워 1동,고,18.27
100000,서울시 강남구 역삼동,J트리타워 1동,고,18.27
100000,서울시 강남구 역삼동,J트리타워 1동,중,18.27
100000,서울시 강남구 역삼동,J트리타워 1동,저,18.27
100000,서울시 강남구 역삼동,K타워 1동,8,21.26
100000,서울시 강남구 역삼동,K타워 1동,5,21.26
100000,서울시 강남구 역삼동,K타워 1동,고,21.26
150000,서울시 강남구 역삼동,K타워 1동,10,21.26
130000,서울시 강남구 역삼동,K타워 1동,중,21.26
130000,서울시 강남구 역삼동,K타워 1동,중,20.16
100000,서울시 강남구 역삼동,K타워 1동,고,21.26
100000,서울시 강남구 역삼동,K타워 1동,고,21.26
100000,서울시 강남구 역삼동,K타워 1동,9,20.16
100000,서울시 강남구 역삼동,K타워 1동,중,21.26
0,서울시 강남구 역삼동,K타워 1동,중,21.26
0,서울시 강남구 역삼동,K타워 1동,고,21.26
120000,서울시 강남구 역삼동,K타워 1동,중,21.26
100000,서울시 강남구 역삼동,K타워 1동,7,21.26
100000,서울시 강남구 역삼동,K타워 1동,12,21.26
100000,서울시 강남구 역삼동,K타워 1동,9,21.26
100000,서울시 강남구 역삼동,K타워 1동,12,21.26
100000,서울시 강남구 역삼동,K타워 1동,9,21.26
